course_id,course_name,participants,num_reviews,price,revenue,satisfaction
1167646,Starting Your Game Studio: How to Create an Effective Team,133,31,2240.0,297920.0,3.95
642378,Outsourcing Pros and Cons and How to Outsource your Business,810,31,455.0,368550.0,4.0
720526,Professional Consulting - A Guide to Business Process Design,1205,31,455.0,548275.0,3.3
1327986,Effective Communication in Credit and Collections,74,31,455.0,33670.0,4.45
2033474,Accounting 101: Using Microsoft Excel For Accounting in 2020,150,31,455.0,68250.0,3.8
2118480,Lean Six Sigma White Belt for IT Professionals,1781,31,455.0,810355.0,4.25
1674100,Amazon FBA SEO 2020: How To Make a Perfect Listing,132,31,455.0,60060.0,3.75
1736562,Startup Sales- The Guide for going from 0-1Million+,239,31,455.0,108745.0,4.65
3108448,"Power BI Parameters, Templates & Row-Level Security",8121,31,455.0,3695055.0,4.58
3451016,Pandemic-Proof Cold Calling and Selling,229,32,455.0,104195.0,4.6
55837,The Strategy of Bargaining,707,30,455.0,321685.0,4.1
1038724,Micro-Renewable energy for Beginners,170,30,455.0,77350.0,4.15
1115004,Property Flip or Hold - Real Estate Investing Calc Analysis,288,30,455.0,131040.0,4.55
556068,Option Trading - How To Earn If You Can't Predict The Market,2413,30,455.0,1097915.0,4.05
746366,Financial Statements: Learn Accounting. Unlock the Numbers.,338,30,455.0,153790.0,4.35
295901,Building a Business Model - The Entrepreneurial Mind,282,30,455.0,128310.0,4.3
1693178,The 2020 Complete Masterclass On Managerial Cost Accounting,532,30,455.0,242060.0,3.4
1904620,"Complete Tableau 2018 Guide with Prep, Desktop and Server",249,30,455.0,113295.0,3.55
1752642,How to learn Tableau - Advanced Tableau Visualizations,212,30,455.0,96460.0,4.25
2490948,Government Contracts: Reading RFPs - Fed Biz Opps (Staffing),875,30,455.0,398125.0,4.4
2825101,The Complete Aliexpress Dropshipping in Shopify Guide - 2020,4369,30,455.0,1987895.0,4.4
1576632,Shopify Dropshipping- Complete Shopify Dropshipping 2020,2555,30,455.0,1162525.0,4.6
2479296,Managing A Team Effectively: Build Team Management Skills,778,30,455.0,353990.0,4.15
2569384,Create a perfect pitch deck - technology & fintech startups,2181,30,455.0,992355.0,3.65
2633634,Create a Happy Workplace,155,30,455.0,70525.0,4.5
3341418,Procurement Planning (PMI - PMP),5983,30,455.0,2722265.0,4.34
1406016,How to Measure and Manage Legal Risk,129,30,455.0,58695.0,4.1
1358584,Entrepreneurship: How to Achieve Success Today,3234,30,455.0,1471470.0,4.25
2035894,"Trade The Stock Market: Learn Stocks, Options & Algo Trading",856,30,468.0,400608.0,3.85
2132022,Hotel Management- Maximise & Analyse Restaurant Profits,210,30,455.0,95550.0,3.5
2569068,Competitor Analysis - Research Rivals and Influence Markets,2917,30,455.0,1327235.0,3.05
1758876,Amazon FBA - How to Private Label Products & EARN an income!,266,30,455.0,121030.0,4.2
2288917,Zapier - The Easiest Way To Automate Work: 8 Course Bundle,2093,30,455.0,952315.0,4.1
406784,Effective Communication Skills:  Process Mapping,146,30,1920.0,280320.0,4.55
963256,ERP-Microsoft Dynamics NAV module and functionality overview,184,30,468.0,86112.0,3.45
2502894,Hotel Management - F&B Cost Control & Audit Process,88,30,455.0,40040.0,4.0
2418910,Lean Six Sigma Yellow Belt Exam Practice Test,206,30,455.0,93730.0,4.55
378758,Build a Route Business Selling to Convenience Stores,88,30,455.0,40040.0,4.65
1452474,Customers Not Buying? The Busy Person's Sales Checklist,5007,30,455.0,2278185.0,4.05
1739816,Masternodes Made Easy: A Beginners Bootcamp!,252,30,455.0,114660.0,4.05
1392454,Property Management for Homeowners,996,30,455.0,453180.0,4.1
1218132,How To Create Dashboards With Google Data Studio,178,30,455.0,80990.0,3.6
2781486,The Advanced Forex Trading Strategy With Real Account Trades,70,30,455.0,31850.0,4.43
861762,How To Be Successful in Network Marketing,116,30,1280.0,148480.0,4.65
292462,Learn to Raise the Funds You Need via Crowdfunding,3408,30,455.0,1550640.0,4.05
1274118,How to Pull Off Major Organization Development (OD) changes,213,30,455.0,96915.0,3.35
2153566,New Home Construction 6 of 8,278,30,455.0,126490.0,4.55
1692528,Blockchain and Bitcoins - A Complete Package,1160,30,455.0,527800.0,4.3
2333084,Lean Management 2020: Business & Project Management,190,30,455.0,86450.0,4.35
159934,Corporate Communication Strategies for Business Success,753,30,455.0,342615.0,3.9
189170,25+ Tips On Creating Captivating Slide Presentations!,3400,30,455.0,1547000.0,3.4
361240,How To Market & Sell Created Online Courses - Passive Income,5789,30,455.0,2633995.0,4.45
911814,Step by step guide to generating new sales for your business,1602,30,455.0,728910.0,4.55
806322,Microcontroller:  Use your Skills to Start a Business,5844,30,455.0,2659020.0,3.3
767100,3 Low Cost Business Tips By America's #1 Wine Brand Founders,953,30,455.0,433615.0,3.8
1702704,"Writing Clear, Effective Business Email",100,30,455.0,45500.0,4.33
1904986,How to Write an Effective Business Email,82,30,455.0,37310.0,4.45
1760904,Using Business Credit to Invest in Real-Estate For Beginners,863,30,455.0,392665.0,4.2
941990,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,2997,30,455.0,1363635.0,3.7
572302,Multivariate Data Visualization with R,2698,30,455.0,1227590.0,4.35
943528,MINIMUM QUICKBOOKS - Last Minute Bookkeeping Just For Taxes,721,30,455.0,328055.0,4.55
2312714,Double Your Virtual Assistant Income with a Niche Skill,190,30,455.0,86450.0,4.6
2434378,Confluence for Project Management,1099,30,455.0,500045.0,3.85
3108476,Power BI Sales Pipeline Analytics & Visualization,6872,30,455.0,3126760.0,4.6
1178014,How To Create A Professional Baseline Schedule Step-By-Step,208,30,455.0,94640.0,3.45
1151916,Entrepreneurship: Becoming A Successful Entrepreneur,323,30,455.0,146965.0,4.45
978300,Sell Products On Facebook Marketplace & Facebook Groups,566,30,455.0,257530.0,3.95
740632,Learn Tableau Desktop 10 from Scratch for Data Science,2217,30,455.0,1008735.0,3.7
858069,How to Speak with Confidence,2503,30,455.0,1138865.0,3.75
504478,Basics of Management Studies (College Level),6488,30,455.0,2952040.0,4.5
55561,How To Make A Magazine - Create an Apple Newsstand Magazine,811,30,455.0,369005.0,2.95
2413904,1000+ CAPM Q&A - PMBOK Guide 6th edition,787,30,455.0,358085.0,4.25
2807653,SAP Lumira Discovery 2.3 from Beginner to Professional,128,30,455.0,58240.0,4.55
2663172,Sales Psychology (Outer World Part 1) Jordan Belfort,93,30,455.0,42315.0,4.95
3361762,Incident Investigation - Incident Cause Analysis Method,104,30,455.0,47320.0,4.33
480598,Network Marketing 101,2292,31,455.0,1042860.0,4.25
881062,Options Basics & Trading With Small Capital! - Level 1,170,30,455.0,77350.0,4.2
1565370,How to Automate your Small Business,3377,30,455.0,1536535.0,4.15
999886,Build A Freelancer Marketplace (like Upwork),840,30,455.0,382200.0,2.75
1026478,Startup Pitching Crash Course - Learn To Pitch Properly,662,30,455.0,301210.0,4.15
38456,Essential Options: Strategies for Mastering the Stock Market,343,30,455.0,156065.0,4.7
1431866,Machine Trading Analysis with Python,512,30,455.0,232960.0,3.25
1470422,How to Win Over Investors | Finance for Entrepreneurs,3040,30,1280.0,3891200.0,4.0
938068,Start a Yoga Studio - Business Plan and Document Package,243,30,455.0,110565.0,4.05
1246116,T-shirt Branding & Packaging Course,285,30,455.0,129675.0,4.7
2105740,A-Z Lazada and Shopee Dropshipping Masterclass (Free Ebook),154,30,455.0,70070.0,4.1
1902176,Applied Sentiment Analysis - Trading & Forecasting,196,30,455.0,89180.0,4.0
2799348,Agile business analysis study guide,162,30,455.0,73710.0,4.72
2956044,Diversity & Inclusion,4720,30,455.0,2147600.0,3.9
2920394,Data Visualization with R and ggplot2,190,30,455.0,86450.0,4.26
3155202,Email Marketing - Copywriting and Growing Your E-mail Lists,131,31,455.0,59605.0,4.75
2581756,Supply Chain Management in a VUCA World,2106,30,455.0,958230.0,3.25
1396490,Financial Advisor Training: Phoning and Prospecting (Part 1),149,29,455.0,67795.0,4.45
916040,Premium MT4 Tools For Pro Traders-Advanced Technology,204,29,455.0,92820.0,3.75
749572,Yelp Business & Reputation Management - Promote Your Company,1140,29,455.0,518700.0,4.25
498360,Trading For Busy People,208,29,455.0,94640.0,4.25
61534,Selling Residential Solar for Contractors and Entrepreneurs,256,29,455.0,116480.0,3.35
1540302,Business Planning and Startup Launch for Beginners,92,29,1280.0,117760.0,4.15
2736140,Clickbank Success: The Affiliate Marketing Paycheck Secrets,4834,29,455.0,2199470.0,3.95
2779560,Digital Transformation in Industry 4.0 : A Complete Guide,216,29,455.0,98280.0,4.4
3024308,IQ OPTION TRADING COURSE WITH PRICE ACTION AND CANDLE PSYCHO,88,29,455.0,40040.0,3.8
1960854,Novel Writing: Adding Hollywood Magic to Your Writing,1418,29,455.0,645190.0,4.7
3126458,Control the Project Schedule (PMI - PMP),5572,29,455.0,2535260.0,4.2
338834,Personal Media Training,1466,29,455.0,667030.0,4.7
2760428,"Strategic Management (Level, Form and Implementation)",1196,29,455.0,544180.0,4.1
2390588,Dropshipping Amazon To Ebay Easiest Way To Make Money Online,6834,29,455.0,3109470.0,2.8
2875544,METALLURGY AND CORROSION ENGINEERING FOR AIM/RBI,88,29,12800.0,1126400.0,4.35
1039906,The Voice of Customer (VOC) Techniques,167,29,455.0,75985.0,3.5
864918,How To Build Your Own Coaching Business Online,193,29,455.0,87815.0,3.75
1424682,The 7 Phases & 33 Building Blocks of Every Sales Funnel,4178,29,455.0,1900990.0,4.3
1507674,Mastering QuickBooks Online (2018),148,29,455.0,67340.0,4.55
943384,WordPress Setup Install Guide Setting up a website,4030,29,455.0,1833650.0,4.65
1222836,Case Studies in Macro Economics,1443,29,455.0,656565.0,3.95
1755654,How to Become a Financial Advisor or CFP,1122,29,455.0,510510.0,3.85
1165532,Effective Data Visualization,717,29,455.0,326235.0,3.3
1199812,Course creation hacks for busy entrepreneurs,1123,29,455.0,510965.0,4.75
1402798,Stock Market Investment: Applied Financial analysis,693,29,455.0,315315.0,3.45
317580,Income Property Investing Baby Steps,250,29,455.0,113750.0,4.55
52609,The Art of Winning Requests for Proposals (RFP's),177,29,3200.0,566400.0,4.45
790568,Scrum Made Easy: Become an Effective Scrum Team Member Today,888,29,455.0,404040.0,4.05
579380,How to Get On Shark Tank: The Audition Guide (How I Got On!),1219,29,455.0,554645.0,4.4
700094,"Product Sales 101: ""Best Demo"" Award",140,29,455.0,63700.0,4.6
303952,Beginner’s Blueprint to Making Passive Income Online,2265,29,455.0,1030575.0,3.9
1298036,Workplace Ethics and Attitude,69,29,455.0,31395.0,4.4
1229512,How To Trade Options On Earnings For Quick Profits,399,29,455.0,181545.0,4.3
1268616,Condor Broken Wing Butterfly Options Trading Course System,1457,29,455.0,662935.0,4.25
2498352,How To Create A Profitable Online Business In Under 24 Hours,2855,29,455.0,1299025.0,4.05
2464256,Electrical Installations Design - Part 2,297,29,800.0,237600.0,3.65
1640040,Network Marketing - Mastering Online Recruiting Strategies,132,29,455.0,60060.0,4.17
2881832,Manage your Boss - Accelerate your career,38,29,700.0,26600.0,4.74
1119038,Build a Fully Automated Passive Income Online Store,233,29,455.0,106015.0,4.2
559040,Market Research 101: Market Test Your Idea in Just 5 Hours,2043,29,455.0,929565.0,4.15
944792,The Business Bootstrap Guide,11150,29,455.0,5073250.0,3.8
1316396,A Beginner’s Guide to Data Visualization Design,1126,29,455.0,512330.0,3.45
1303944,Excel Tools for Financial Modelling,125,29,455.0,56875.0,3.9
1565740,Create a 95% Passive Business with Etsy & Printful,195,29,455.0,88725.0,3.95
973274,Successful Negotiation -- Plan and Prepare Your Strategy,135,29,455.0,61425.0,4.05
1314972,Gain a working understanding of Project Quality Management,84,29,455.0,38220.0,4.15
2490900,Advanced Brainstorm Techniques,2423,29,455.0,1102465.0,4.5
1893594,Space Law 201,67,29,455.0,30485.0,4.15
2605750,Business Analysis and Solution Evaluation (IIBA - ECBA),7253,29,455.0,3300115.0,4.23
436842,3 Steps To Improve Your Communications Skills,1743,29,455.0,793065.0,4.15
813800,Freelancing: Start Earning on Freelancer/ Fiverr Now,2094,29,455.0,952770.0,4.5
520556,How to Make People Laugh in ANY Speech or Presentation,247,29,455.0,112385.0,4.5
1161846,How to Start Sneaker Reselling eBay Business eCommerce Tips,122,29,455.0,55510.0,4.4
1526766,Export Operations Management,136,30,455.0,61880.0,3.5
1489170,Investing In The Stock Market With Simple Proven Ways,1826,29,455.0,830830.0,3.2
753660,"The Perfect Pitch: How to Get a ""Yes"" Every Time",1079,29,455.0,490945.0,4.05
2369114,Dealing with changes in Human Resource Management,66,29,455.0,30030.0,4.55
2278910,"Risk Management, Quality Management",138,29,455.0,62790.0,3.95
2497090,A Masterclass in Growth Strategy Design & Execution,119,29,9600.0,1142400.0,4.95
3139110,A Blog Niche Masterclass 2020: BUSINESS to PASSIVE INCOME,6766,29,455.0,3078530.0,4.17
291916,Create your business plan with StratPad,4779,29,6080.0,29056320.0,4.3
543976,Lean Manufacturing Simplified - The Root of Lean Enterprise,860,29,455.0,391300.0,3.9
1315856,Traits and Skills Of A Good Manager,118,29,455.0,53690.0,3.95
404148,Protect Your Creative Works with US Copyright Registration,829,29,455.0,377195.0,3.95
419948,Introduction to Basics of Lean Management,132,29,455.0,60060.0,3.85
746188,Etsy Shop Manual: Expert Advanced Strategies and Promotions,6398,29,455.0,2911090.0,4.05
1123560,Business Idea Generation: How To Come Up With Business Ideas,238,29,455.0,108290.0,4.25
740764,Introduction to Health Financing,134,29,455.0,60970.0,4.65
2439402,From 5 to 6 figures with Law of Attraction,292,29,455.0,132860.0,4.95
2326376,INCOTERMS®: Transportation Importation & Logistic management,313,29,455.0,142415.0,3.5
916664,Why Craigslist is better than eBay Sell Safely on Craigslist,2695,29,455.0,1226225.0,4.55
1921184,"Success: The 7 Skills To Success, Confidence & Achievement",1602,29,455.0,728910.0,4.8
2251700,Fiverrish The Fiverr Case Study.,3438,29,455.0,1564290.0,3.35
2395690,Protection and Control of High Voltage Power Circuits,123,29,2320.0,285360.0,4.3
2271612,Root Cause Analysis: Identify & Solve Root Problems,149,29,455.0,67795.0,4.05
3278032,Develop and Manage Resources (PMI - PMP),5041,29,455.0,2293655.0,4.05
3441756,Ethical Issues in Management,109,29,455.0,49595.0,4.69
867112,Aircraft Maintenance Understanding the FARs,442,29,455.0,201110.0,4.05
599220,Recruiting Millennials With Amazing Results,334,29,455.0,151970.0,3.45
1475912,Complete Law Course for Entrepreneurs,281,29,455.0,127855.0,4.15
1291796,Dropshipping On Ebay & Amazon From Aliexpress & Wholesalers,135,29,455.0,61425.0,3.0
634170,2020 Strategic Wealth Generator - NLP Program Level 1*****,737,29,455.0,335335.0,4.25
1212826,English Job Interview Success for the Non-Native Speaker,92,29,455.0,41860.0,4.4
1037090,Assertiveness for Beginners,1055,29,455.0,480025.0,3.95
1313794,Introduction to PfMP® Certification,224,29,455.0,101920.0,4.2
2674500,Grow your business Globally through channel partners,5597,29,455.0,2546635.0,3.95
2569032,Make Money by Sharing Your Skills on Airbnb Experiences,1877,29,455.0,854035.0,4.7
2556526,Introduction to Business Administration,87,29,455.0,39585.0,3.5
327788,Bitcoin - A Comprehensive Guide,336,28,455.0,152880.0,4.7
326372,ARIS 9 Delta Training for Process Designers,111,28,455.0,50505.0,4.25
338028,Etsy 101: Creating resume templates to sell on Etsy,111,28,455.0,50505.0,3.9
705048,Apply Models & Forecasting to Master Business Process Design,602,28,455.0,273910.0,3.0
302928,Learn the deadly art of retail sales persuasion,110,28,455.0,50050.0,4.45
1524660,The Complete Course On Reading & Understanding A 10K Report,193,28,455.0,87815.0,4.6
1309782,Automated Financial Reporting In Excel: One-Click Reports,119,28,455.0,54145.0,3.8
1302490,Forex Trading: How To Optimize Expert Advisors in MT4,1456,28,455.0,662480.0,3.45
2778602,Certificate in Foundations of Quality Management,49,28,455.0,22295.0,3.45
1655796,12 Technical & Business Writing Power Techniques for Success,2233,28,3200.0,7145600.0,4.0
2363046,Phone Sales Training Course: Master Selling on the Phone,1153,28,455.0,524615.0,4.3
2786870,Strategic Management for Beginner,1287,28,455.0,585585.0,3.85
259026,How To Build A Power-Team Of Volunteers,519,28,455.0,236145.0,3.75
1415404,Story-Selling: Email & Content Marketing That'll Boost Sales,6139,28,455.0,2793245.0,3.7
876646,Direction-Independ Trading - Elite Forex Traders  Strategy,1050,28,455.0,477750.0,4.15
638134,PowerPoint Presentation Makeover Tips for Busy Presenters,662,28,700.0,463400.0,4.2
1769746,Key success factors to drive operational excellence,136,28,455.0,61880.0,4.35
1595428,"Pivot Tables, Pivot Chart and Advanced Queries",846,28,455.0,384930.0,4.3
101048,Work From Home: How to Start a Home Daycare Business,118,29,455.0,53690.0,4.75
332792,Mentoring that Matters,271,28,4800.0,1300800.0,3.9
729224,I Will Teach What Billionaires Do First Thing in The Morning,1441,28,455.0,655655.0,3.65
855312,Ultimate Guide To Working With Brokers,181,28,455.0,82355.0,4.65
626512,Amazon Advanced. Learn How To Increase Your Amazon SaleS.,1832,28,455.0,833560.0,3.3
2007400,Career Development Masterclass™: Build a Successful Career,4010,28,455.0,1824550.0,4.15
2212228,ISO 14001:2015 Environmental Management - Lead Auditor Exam,78,28,640.0,49920.0,4.29
1353360,Automate Your Hypnotherapy and Meditation Business (No. 2),195,28,455.0,88725.0,4.75
443502,Essential Finance For Managers,782,29,455.0,355810.0,4.3
703258,PMI-ACP Agile Principles and Mindset,130,28,455.0,59150.0,4.5
629052,How Economic Forces Impact Real Estate,176,28,455.0,80080.0,3.8
1608224,Accent Freedom’s® Techniques for American English Clarity,1068,28,455.0,485940.0,3.35
2311884,How to Trade Forex with PortfolioEA of 100 GBPUSD Strategies,151,28,455.0,68705.0,4.75
2283166,Goods and Service Tax in India : A Brief Introduction.,2033,28,455.0,925015.0,4.1
3332134,Learn Management Consulting: My 10 Years Inside The Firm,172,28,455.0,78260.0,4.16
1476906,Tableau for Visual Analytics,1209,28,455.0,550095.0,4.15
577112,Get to Yes - Use NLP To Overcome Rejections In Sales,694,28,455.0,315770.0,4.4
844774,"What is Enterprise Architecture, and why do we need it?",464,28,3520.0,1633280.0,3.9
104892,Mobile Sales Mastermind: Sales Training for Mobile Marketers,5369,28,455.0,2442895.0,4.05
2600068,Easy 5 Steps Fibonacci Trading System: Used By Banks (2020),101,28,455.0,45955.0,4.6
2833490,"Business Cost Management, Procurement & Tendering",75,28,455.0,34125.0,4.59
753730,Crowdfunding for Watches: Step-By-Step Guide to Get Funded,323,28,455.0,146965.0,4.55
273650,Intro to eBook Publishing for Heart-Centered Entrepreneurs,455,28,455.0,207025.0,4.35
631802,Increase Your Sales Through Powerful Lead Generation Hacks,173,28,455.0,78715.0,3.8
1702354,Token Economics,111,28,455.0,50505.0,3.1
1767736,Find a Great Business Idea: Creativity for Entrepreneurs,4811,28,455.0,2189005.0,4.1
1983626,Fixed Income Securities - The Ultimate Guide,4071,28,455.0,1852305.0,3.7
3164440,Aviation: Aircraft Ground Support Equipment,53,28,455.0,24115.0,4.86
150802,Cold Calling Mastery,121,28,455.0,55055.0,4.85
408466,Buy Real Estate Without a Mortgage Fundamentals,1246,28,455.0,566930.0,4.25
923130,"No Ads, Free Affiliate Marketing: Use SEO, Content Marketing",210,28,455.0,95550.0,4.45
50145,A Beginner's Guide to Starting Your Own Online Business,1466,28,455.0,667030.0,3.75
389970,"Fashion Launch: Define Your Products, Competition & Niche",2256,28,455.0,1026480.0,3.65
1245542,How to Become a Corporate Leader,236,28,455.0,107380.0,3.95
1030318,The Bridge of Culture Development & Employee Engagement,209,28,455.0,95095.0,4.6
858790,Fashion Brand Launch: Sourcing and Manufacturing,779,28,455.0,354445.0,2.95
2704834,Prepare For Your First Kickstarter Campaign Launch,108,30,455.0,49140.0,4.91
1415858,Leading Effective One-on-One Meetings: Practical Skills,752,28,455.0,342160.0,3.6
1356158,Basic Fundamentals of AC Circuit Analysis,173,28,720.0,124560.0,4.6
1063526,Entrepreneurship for Noobees,5014,28,455.0,2281370.0,3.9
2130126,The Complete Business Startup Playbook,3207,28,455.0,1459185.0,4.25
2157488,"Stock Trading With Technical Indicators | MACD, RSI & More!",155,28,455.0,70525.0,4.2
158128,Double your Chiropractic Practice in 60 Days,123,28,455.0,55965.0,3.25
71958,Casting Director: All about Casting Directors and being Cast,481,28,455.0,218855.0,4.35
730066,Get More Clients: How to Get High Paying Clients in 30-Days,394,28,455.0,179270.0,4.3
1852318,Learn Trading Investing In Financial Markets,100,28,455.0,45500.0,4.5
1909888,The Ultimate Guide to Dropshipping and Shopify,723,28,455.0,328965.0,4.5
72366,Project Management Master Class,315,28,12800.0,4032000.0,3.4
456506,Effectively Managing Conference Call with Virtual Team,2060,28,455.0,937300.0,4.0
479344,Company Formation Law: How To Register A Business (US Law),1506,28,455.0,685230.0,4.05
1531238,New! Raise funds for your innovative business with EU grants,2233,28,9600.0,21436800.0,5.0
783722,Byte-Sized-Chunks: SQL Joins in MySQL,2476,28,455.0,1126580.0,3.95
899252,Financing Your Startup,1053,28,455.0,479115.0,3.4
1398568,Create a Great Career Plan,1147,28,455.0,521885.0,4.2
2249954,Mastering Kindle Self Publishing With Amazon For Beginners,68,28,455.0,30940.0,4.4
2093764,Start Trading Online as a UK Limited Company for under £99.,1124,29,455.0,511420.0,4.5
2810463,VBA for Project Finance Models | Circular Debt Calculations,124,28,1920.0,238080.0,4.54
2576630,Microsoft Power BI Masterclass™ - A Complete Hands-on Guide,1676,28,455.0,762580.0,3.65
623704,B2B Sales Strategy to Close 2-5 Big Accounts Every Month,6913,28,455.0,3145415.0,4.05
85184,Straight From Business School: Data + Analytics,389,28,455.0,176995.0,3.65
420680,Software Project Management For Large Enterprise,149,28,455.0,67795.0,2.85
752140,Advanced Influencing Skills for Business,206,28,455.0,93730.0,4.1
1115890,Form an LLC in Minutes: Do-it-Yourself,117,28,455.0,53235.0,4.2
1315442,SOX 302: Internal Controls over Financial Reporting,143,28,455.0,65065.0,4.45
1717640,Step by Step GDPR Compliance for EU Based Small Businesses,694,28,455.0,315770.0,4.2
2096666,Advanced Real Estate Flipping Strategies,135,28,455.0,61425.0,4.86
1570132,Technical Analysis : Mastering RELATIVE STRENGTH Comparative,307,28,12800.0,3929600.0,4.0
1709762,Interviewing Skills For Hiring Managers & Human Resources,116,28,455.0,52780.0,4.3
1455674,Daily Scrum – Avoid 19 Pitfalls of the Daily Scrum,438,27,1920.0,840960.0,4.3
1247214,Effective Property Management Advanced Course Module 2,900,27,700.0,630000.0,4.25
997868,Public Speaking Hacks,221,27,455.0,100555.0,4.7
793344,Your BIG Book Deal: Sell Your Book Idea to a Major Publisher,707,27,455.0,321685.0,4.5
1699494,PMP® Certification Training Bootcamp + PMP® Exam Questions,1633,27,455.0,743015.0,4.0
2877282,Earn Passive Income: Create & Sell Planners on Etsy,7580,27,455.0,3448900.0,3.39
2696586,PowerBI Zero to Hero - Introduction to PowerBI Desktop,99,27,455.0,45045.0,4.0
2535976,HR Analytics: Factors impacting appraisal (excel analytics),152,27,455.0,69160.0,4.2
2187468,Certified Anti-Money Laundering Specialist (CAMS) exams,191,27,455.0,86905.0,3.7
2249638,Responding to Risk (PMBOK6 Aligned),6612,27,455.0,3008460.0,4.27
2442032,Multiple Streams of Realtor Income - Real Estate Investing,6537,27,455.0,2974335.0,3.9
747514,Crushing the Market on ThinkorSwim with Fibonacci,176,27,455.0,80080.0,3.85
16621,Faith-Based Grants,255,27,455.0,116025.0,4.05
1928452,The Easiest Way To Make Money Online: Asking Questions,65,27,455.0,29575.0,3.55
1311668,Seven Key Components of a Performance Management System,607,27,455.0,276185.0,3.85
1934044,Intelligent Investing: The 360° Strategic Road-Map,3038,27,455.0,1382290.0,4.25
3387044,Master Hiring & Interview Skills for Recruiting the Best Fit,8693,27,455.0,3955315.0,4.33
2303638,Getting started with the powerful Google Forms,3691,27,468.0,1727388.0,4.35
1306856,Debt and Equity Financing Strategies for Your Company,186,27,455.0,84630.0,3.75
914620,Introduction to Live Streaming - Hosting your own talk show,627,27,455.0,285285.0,3.85
702528,Business Plan through investors' eyes,331,27,455.0,150605.0,4.05
1774898,PMP Exam prep & Project management fundamentals with PMBOK6,1735,27,455.0,789425.0,3.55
1353866,Basic Fundamentals of Electricity and DC Circuit Analysis,142,27,800.0,113600.0,4.6
1316022,Sun Tzu People Management,118,27,455.0,53690.0,3.85
1827560,Microsoft Excel - Learn Excel (Beginner Level),2369,27,455.0,1077895.0,3.85
954242,Essential Leadership Skills for the New Manager,119,27,455.0,54145.0,4.75
297254,Crucial Public Speaking Skills,1979,27,455.0,900445.0,4.4
1300788,Forensic Accounting: Fraud Investigation!,127,27,455.0,57785.0,4.59
3310822,How to Earn Passive Income As A Fashion Entrepreneur,4276,27,455.0,1945580.0,3.72
465418,Build A Six Figure A Year Affiliate Marketing Business,526,28,455.0,239330.0,4.2
1304152,Creating and Maintaining the Best Company Culture,170,27,455.0,77350.0,3.55
1386112,Introduction to Team Building in Organisations,1343,27,455.0,611065.0,4.3
176544,Get Good At Slides - Powerpoint for Speakers Masterclass,166,27,455.0,75530.0,4.4
2551299,Workforce management Real Time Analyst,80,27,455.0,36400.0,3.08
1359988,Business Management: Motivating Workers,258,27,455.0,117390.0,3.8
1732202,How To Write A Business Plan with Complete Business Strategy,82,27,455.0,37310.0,3.85
1995390,Oracle Primavera P6 professional for Project Management,120,27,455.0,54600.0,3.9
2239288,Supply Chain Analytics - Inventory Optimization,105,27,455.0,47775.0,3.85
540634,Get the Gig! Marketing Basics for Freelancers & Solopreneurs,1609,27,455.0,732095.0,4.8
580124,Optimising People Performance in your team/organisation!,1752,27,455.0,797160.0,4.15
414220,New Manager Training,1183,27,455.0,538265.0,3.7
468370,7 Steps to Generate New Business Models,1672,27,455.0,760760.0,3.45
1923842,The Ultimate Cryptocurrency Investment Course: 2020 Approved,1326,27,455.0,603330.0,4.5
782256,FMT: Forex Market Trader Certificate,68,27,455.0,30940.0,4.05
1700898,Amazon FBA Online Arbitrage: 0 to 100% in 1 day,1061,27,455.0,482755.0,3.85
1206478,How to Become a Workplace Coach: Building a Coaching Culture,191,27,455.0,86905.0,4.12
1903854,The Official Alibaba Course,185,27,455.0,84175.0,4.5
2010596,IPython and Jupyter Notebook In Practice: 3-in-1,263,27,462.0,121506.0,4.15
2608254,Crisis Management: Learn Crisis Communication Skills,680,27,455.0,309400.0,4.15
2911570,COVID-19 Culture Strategy for Motivating & Managing Your Team,77,27,455.0,35035.0,4.33
722872,Start And Build a Graphic Design Home Business,2089,27,455.0,950495.0,3.5
743152,Fiverr Mastering Basic to advance,3146,27,455.0,1431430.0,3.15
1802858,Tableau for Data Science with R & Python Integration,232,27,455.0,105560.0,4.4
1331106,Email Marketing Made Easy List Building for Free Automation,4556,27,455.0,2072980.0,4.3
1519204,Writing Effective Business Letters,408,27,455.0,185640.0,4.15
1326978,Designing a Great Management P&L,113,27,455.0,51415.0,4.05
254702,Scientific Selling,184,27,455.0,83720.0,4.85
599044,Become a Freelance Writer: Beginner to Intermediate Levels,361,27,455.0,164255.0,3.9
2877488,Fiverr Success,2495,27,455.0,1135225.0,4.15
2597590,How to Network for Introverts - (Updated for COVID-19),3017,27,1920.0,5792640.0,4.65
2757534,Advanced Training Course in Science Journalism 2.0,183,28,455.0,83265.0,4.31
3214993,OKR Goal Setting Master Class,138,27,1520.0,209760.0,4.57
542476,Writing Productivity: Release Fears to Write Great Fiction,1391,27,455.0,632905.0,4.05
2054087,"How to get your invoices paid on time, every time",70,27,455.0,31850.0,4.32
342806,Investor Pitching: Presentations for Startup Capital,1075,27,455.0,489125.0,3.85
54767,Storytelling Basics and Scriptwriting with Celtx,256,27,455.0,116480.0,4.0
113856,Fire Analysis of Steel Structures according to Eurocodes,128,27,455.0,58240.0,4.3
1551960,Business 101: Cash Flow Analysis For Small Business,1362,27,455.0,619710.0,3.25
