course_id,course_name,participants,num_reviews,price,revenue,satisfaction,program_cost,ROI,subject,revenue_per_participant
1307042,"Intro to T-Accounts, Debits and Credits, and Trial Balances",40,12,5.0,200.2,4.6,119.43679048918794,0.6762004335516967,Software- & Systementwicklung,5.005
1154736,Million Value Copy Writing,1766,12,5.0,8838.83,4.1,5433.536704311943,0.6267176391733373,Software- & Systementwicklung,5.005
2512962,Optimizing Sales through HR Analytics,62,12,5.0,310.31,4.4,153.72533811135017,1.018600211340752,Big Data & KI,5.005
2997662,How to Make BIG MONEY with  Self-Storage Facilities,35,12,5.0,175.18,4.5,114.63488404234693,0.5281561233602093,Software- & Systementwicklung,5.005142857142857
2308014,Social Engineering for Absolute Beginners (no coding!),2077,12,5.0,10395.38,3.0,6017.072849623905,0.7276473560810816,Software- & Systementwicklung,5.004997592681752
1067052,SEO Domination: 2020 Edition w/ Bonus Content,86,12,5.0,430.43,4.7,184.88887564700113,1.3280470417365617,Software- & Systementwicklung,5.005
1305738,Applying and Using Data Analysis for Business Intelligence,97,12,5.0,485.48,4.1,259.2541538250607,0.8726025903044615,Big Data & KI,5.004948453608248
788720,Cost of Capital and Weighted Average Cost of Capital,588,12,5.0,2942.94,3.4,1211.0730674583494,1.4300267911797255,Software- & Systementwicklung,5.005
1620466,Business 101: Learn All About Business Acquisitions in 2020,513,12,5.0,2567.56,4.1,1312.0256552348362,0.9569434406680399,Software- & Systementwicklung,5.0049902534113055
2069877,How to Build a Business Plan with Monte Carlo Analysis,58,12,5.0,290.29,4.2,174.60489415600952,0.6625536265932261,Software- & Systementwicklung,5.005000000000001
1340942,Stock Market: Profitable and Easy Trading Strategies,73,12,5.0,365.36,4.55,172.36041036637573,1.119744314969877,Software- & Systementwicklung,5.004931506849315
1875914,Project Planning: Transition From Waterfall To Agile-Scrum,165,12,5.0,825.82,3.4,346.96517998477736,1.380123561782862,Software- & Systementwicklung,5.004969696969697
1941428,The Family and Medical Leave Act (FMLA),31,12,5.0,155.16,4.0,107.89786229385932,0.43802663650019746,Gesundheit & Medizin,5.00516129032258
579642,Professional Trading - Consistent Profits with Low Risk!,660,12,5.0,3303.3,3.65,1600.7123723169204,1.0636436983483184,Software- & Systementwicklung,5.005
658450,Romance Short Story - Creative Writing & Outlining Series 2,1002,12,5.0,5015.01,4.65,3233.975152491823,0.5507262002727094,Software- & Systementwicklung,5.005
2679622,Splunk: Advance Visualization for IT Operations,65,12,5.0,325.32,4.25,215.69545896114101,0.5082375937205454,Software- & Systementwicklung,5.004923076923077
127962,Get Your Book Fit!,176,12,5.0,880.88,3.4,522.4900597051344,0.6859268107361158,Software- & Systementwicklung,5.005
1551622,The Complete Guide To Making Money With Auto Repair Shops,1029,12,5.0,5150.14,3.65,3568.3230212017606,0.44329422235588584,Software- & Systementwicklung,5.0049951409135085
1524970,Modelagem Preditiva: Regressão Logística com R,127,12,5.0,635.64,3.85,340.346719106386,0.8676248787381754,Software- & Systementwicklung,5.00503937007874
1169916,Masterclass: Start a Profitable Internet Cafe Business,750,12,5.0,3753.75,4.45,2566.521490624815,0.462582726742006,Software- & Systementwicklung,5.005
1357210,Storytelling for Home Inspection and  Report Writing,30,12,5.0,150.15,3.85,98.44284879456255,0.5252504558593541,Software- & Systementwicklung,5.005
1243582,Media Training and Interview Fundamentals,530,12,5.0,2652.65,4.35,1520.5314671979997,0.7445544911268704,Big Data & KI,5.005
72144,Sell with Style and Profit from Behaviour - Fundamentals,1283,12,5.0,6421.42,4.3,2660.769091782036,1.4133698861103683,Software- & Systementwicklung,5.005003897116134
1583918,A-Z ICO Investing Course:Token Metrics &Strategies to PROFIT,58,12,5.0,290.29,4.6,125.18101943565335,1.3189617827742441,Software- & Systementwicklung,5.005000000000001
2253980,Retail Arbitrage on Amazon Master Class,1486,12,5.0,7437.43,4.45,3272.717894683726,1.2725545675909073,Software- & Systementwicklung,5.005
3259408,"Professional Scrum with Kanban Practice Exams | PSK I, 2020",44,12,5.0,220.22,4.25,100.64667191173689,1.1880504920532706,Software- & Systementwicklung,5.005
1454808,Entrepreneur :Productivity & Emotional Intelligence Training,3043,12,5.0,15230.22,4.35,7699.846521283137,0.9779900752439891,Software- & Systementwicklung,5.005001643115347
1289408,Getting to know Lean and Lean Six Sigma,1304,12,5.0,6526.52,3.4,3724.1888940897866,0.7524674997977298,Fertigungstechnik,5.005
567780,Create Captivating Non-Fiction Book Titles That Sell,309,12,31.68,9789.12,4.45,6089.752326888013,0.6074742410751603,Software- & Systementwicklung,31.680000000000003
339172,eBook Writing for Newbies: Create Your First Digital Product,165,12,5.0,825.82,3.85,439.1582027558267,0.8804612889336338,Software- & Systementwicklung,5.004969696969697
1633260,Behavioral Finance: Why People Are Bad With Money,1049,12,5.0,5250.24,3.95,3198.131756161253,0.6416584432099542,Software- & Systementwicklung,5.004995233555767
2217022,Certified Internal Auditor (CIA) - Part 3 practice exams,59,12,5.0,295.3,3.35,169.6261619082099,0.7408871171641331,Software- & Systementwicklung,5.005084745762712
2216914,Certified Internal Auditor (CIA) - Part 2 practice exams,118,12,5.72,674.96,4.2,454.0883241422057,0.48640685988795546,Software- & Systementwicklung,5.720000000000001
1877412,Lead Generation Masterclass: Cold Emails 2020,112,12,5.0,560.56,4.7,322.33377762583126,0.739066889386642,Big Data & KI,5.005
1605318,Debit / Credit in Dynamics NAV - Basics,67,12,14.08,943.36,4.2,592.3462374132225,0.5925820751722092,Software- & Systementwicklung,14.08
1250218,Data Analysis Black Magic with Excel,93,12,5.0,465.46,4.1,189.66150806108203,1.4541616522952818,Software- & Systementwicklung,5.00494623655914
436868,Dimensional modeling: Pivot reports with multiple tables,736,12,5.0,3683.68,4.0,1543.2720161339346,1.3869285268503875,Software- & Systementwicklung,5.005
382844,How to Attract and Retain Clients as a New Photographer,2710,12,5.0,13563.55,4.25,7069.5464292510205,0.9185884321912549,Big Data & KI,5.005
221504,Make Info Products Easy For Repeat Online Profits!,286,12,5.0,1431.43,4.4,676.0255539004809,1.1174199580785726,Software- & Systementwicklung,5.005
1640496,The 2020 Guide SEC Securities Exchange Commission Reporting,47,12,5.0,235.24,3.25,95.64947057876492,1.4593967805214962,Software- & Systementwicklung,5.005106382978724
1770366,Lean System Thinking in Manufacturing,39,12,5.0,195.2,4.1,135.19909413855044,0.4437966559151745,Fertigungstechnik,5.005128205128205
1343304,How to Write Children's Stories and Get Published (Updated!),72,12,5.0,360.36,4.25,198.8342895056334,0.8123634554984052,Software- & Systementwicklung,5.005
1988656,Increase your profits by selling value rather than time,767,12,5.0,3838.84,4.5,2190.842613674729,0.7522208012747496,Software- & Systementwicklung,5.005006518904824
1812394,Google Data Studio Dashboard Design,85,12,5.0,425.42,3.6,230.7462449036316,0.8436703062174276,Big Data & KI,5.004941176470588
1091408,Understand and leverage Digital Analytics,38,12,5.0,190.19,3.5,95.85556836875453,0.9841309507272725,Software- & Systementwicklung,5.005
2932468,Cryptocurrency & Blockchain markets 101,44,12,5.0,220.22,4.75,89.20370483366669,1.4687315443975368,Big Data & KI,5.005
2859052,Certified Quality Improvement Associate Training,65,12,35.2,2288.0,4.77,1480.1868087537553,0.5457508379813112,Qualitätssicherung,35.2
399268,Non-Clinical Options For Health Care Professionals,590,12,5.0,2952.95,3.85,1329.43335336366,1.221209504431799,Gesundheit & Medizin,5.005
467108,Launch Your Kindle eBook in 60 Minutes With Kindle Direct,4619,12,5.0,23118.1,4.1,13616.700869259814,0.6977754172591051,Software- & Systementwicklung,5.0050010824853866
1757958,Foundations in data analysis: techniques to unlock insights,61,12,5.0,305.3,4.0,133.47236591590683,1.2873648631683936,Big Data & KI,5.004918032786885
1352404,Short Circuit Analysis for HV Three Phase Systems,64,12,18.48,1182.72,4.75,553.0206563832166,1.1386542913876838,Software- & Systementwicklung,18.48
1838386,FACILITY LOCATION PLANNING,993,12,5.0,4969.96,3.95,3290.9295658683204,0.5101994438123634,Software- & Systementwicklung,5.004994964753273
1880218,NFL Visualizations with Power BI,33,12,5.0,165.16,3.7,114.9876555170563,0.4363280932839052,Software- & Systementwicklung,5.004848484848485
1676156,Accounting 101: Learn The Entire Accounting Cycle With Ease,1266,12,5.0,6336.33,3.95,3019.9386376915895,1.0981651484294483,Software- & Systementwicklung,5.005
2362242,Tableau 10 Training for Beginners for Data Science,616,12,5.0,3083.08,3.7,1851.5706091114957,0.6651160829775012,Big Data & KI,5.005
2170090,Content Creation Strategies for Coaches & Trainers,638,12,5.0,3193.19,4.3,1470.1724664853266,1.171983269169645,Big Data & KI,5.005
2532452,Technical Recruitment For Technical Recruiter,58,12,5.0,290.29,3.5,134.8140153450855,1.15326276913376,Software- & Systementwicklung,5.005000000000001
674822,How To Get Guests On Your Podcast: Celebrity Podcast Formula,112,12,5.0,560.56,4.25,389.4941799257223,0.4391999390257909,Software- & Systementwicklung,5.005
2170232,Remotely Piloted Aircraft Systems/ UAV Pilot introduction,23,12,140.8,3238.4,4.45,1967.4498862415744,0.6459885573941229,Software- & Systementwicklung,140.8
1640518,Capital Raising & Venture Capital Funding For Entrepreneurs,1144,12,5.0,5725.72,3.75,3577.659439915057,0.6004094565624568,Software- & Systementwicklung,5.005
2128384,Essential Accounting Skills - Transaction Analysis Explained,1610,12,5.0,8058.05,4.35,4136.142212702837,0.9482042893139114,Big Data & KI,5.005
1745424,2020 Complete Course: The Accounting External Audit Process,1138,12,5.0,5695.69,4.15,3050.8531923243836,0.866917101855225,Software- & Systementwicklung,5.005
1846686,Data Analytics for Beginners with Google Colaboratory,92,12,5.0,460.46,4.4,218.87406501815798,1.1037668394462352,Software- & Systementwicklung,5.005
2508952,Healthcare 4.0 - Healthcare in the Industry 4.0,52,12,5.0,260.26,3.6,161.57974533186479,0.6107216870868201,Gesundheit & Medizin,5.005
2425612,The Ultimate Sales Training Blueprint: How To Master Sales,2296,12,5.0,11491.48,3.85,6310.931662899804,0.8208848730774864,Big Data & KI,5.005
422566,Keep It Simple Sales Skills: Selling the Easy Way,1188,11,5.0,5945.94,4.25,3449.5577268886054,0.7236818371388885,Software- & Systementwicklung,5.005
1459326,"Value and dividend investing, Competitive forces analysis",620,11,5.0,3103.1,4.15,1251.252017629929,1.4799960010276478,Software- & Systementwicklung,5.005
903766,Amazon Video Direct - Build A Small Business with Videos AVD,323,11,5.0,1616.62,4.7,891.8627896270212,0.8126330852709681,Software- & Systementwicklung,5.00501547987616
1444256,Learn how to be Disability Confident in Business.,32,11,5.0,160.16,4.45,99.85395985797219,0.6039423997586518,Software- & Systementwicklung,5.005
1817268,Start Your Own Business with the 9-5 Dropout Academy,1671,11,5.0,8363.36,4.45,3553.316291720852,1.3536773293968916,Software- & Systementwicklung,5.005002992220228
1941660,Upwork Mastery - How to Get Highly Paid Gigs Right Now,1417,11,5.0,7092.08,4.1,3942.175930218712,0.7990267622598293,Big Data & KI,5.004996471418489
2294489,Develop a Profitable Stock Trading Strategy with R,220,11,5.0,1101.1,3.45,467.58513587152817,1.354865275919579,Software- & Systementwicklung,5.005
2806473,Find & Recruit your channel partners,3409,11,5.0,17062.04,3.95,8558.335320728202,0.993616674340384,Software- & Systementwicklung,5.004998533294222
1169954,QlikView: Data Analysis,86,11,5.0,430.43,3.65,174.81669858782493,1.4621789764766626,Big Data & KI,5.005
2899700,How to facilitate online Scrum and Agile training with Miro,48,11,5.0,240.24,3.75,152.64166990425153,0.5738821525648719,Software- & Systementwicklung,5.005
2755538,"4 PMP Exam 2020, PMBOK 6th Edition, 800 Questions & Answers",1208,11,5.0,6046.04,4.0,3029.160254778251,0.9959459029818147,Software- & Systementwicklung,5.005
180980,Renewable Energy and Climate Change,40,11,105.6,4224.0,3.65,2213.8811219252857,0.9079615242965842,Energiewende,105.6
239370,"Complete Video Production for Businesses, Bloggers & Tutors",1014,11,49.28,49969.92,4.45,29896.850086367864,0.6714108628716341,Produktion,49.28
36765,How To Write In College,604,11,5.0,3023.02,4.45,2027.3370701837869,0.4911284583406499,Software- & Systementwicklung,5.005
103144,Forex Elite Trading,641,11,5.0,3208.2,3.65,2076.0033057960563,0.5453732617105808,Software- & Systementwicklung,5.004992199687988
115752,Straight From Business School: Create Financial Statements,72,11,5.0,360.36,4.35,175.0735241697775,1.05833521492685,Big Data & KI,5.005
567316,Strategic thinking for innovators (I) - Industry analysis ,410,12,5.0,2052.05,4.0,1177.2796192298385,0.743043849975442,Innovationsmanagement,5.005000000000001
493816,The Financial Adviser's Guide To Unlimited Quality Leads,237,11,5.0,1186.18,4.15,719.8010684745506,0.6479275343586669,Qualitätssicherung,5.004978902953587
1610054,AirBnB Remote Host,614,11,5.0,3073.07,4.55,1675.4835178143173,0.8341392006104879,Big Data & KI,5.005
718252,Building a Better Brain. Building a Better You.,330,11,5.0,1651.65,4.45,910.9175561771001,0.8131717725713558,Big Data & KI,5.005
1118790,Dropshipping Blueprint + Software,1043,11,5.0,5220.22,2.9,2838.5645288991977,0.8390351696617636,Software- & Systementwicklung,5.005004793863854
820400,How To Build A Professional Financial Planning Website,1783,11,5.0,8923.91,4.4,5080.387037513192,0.7565413686214311,Software- & Systementwicklung,5.004997195737521
764518,The Complete Guide To Update To ISO 9001:2015,50,11,31.68,1584.0,4.65,852.0172010020495,0.8591173959129842,Qualitätssicherung,31.68
2002218,Secrets to find Profitable Amazon Kindle & Paperback Niches!,578,11,5.0,2892.89,4.2,1985.4959490417264,0.45701128294732374,Software- & Systementwicklung,5.005
2239362,Supply Chain - Transportation Strategy & Optimization,52,11,5.0,260.26,3.6,176.2593156437919,0.4765744383461001,Logistik & SCM,5.005
2316056,"Bitcoin, blockchain, gold, Austrian theory & the world today",35,11,5.0,175.18,4.5,115.45133345574952,0.5173492999727322,Software- & Systementwicklung,5.005142857142857
1204488,90 Days To Freedom Business Training Programme,2176,11,5.0,10890.88,4.65,5573.738578115217,0.9539631877896211,Big Data & KI,5.005
2786864,The Ultimate Ethereum and Solidity Smart Contracts Course,43,11,5.0,215.22,4.0,96.85199180756757,1.2221535766410918,Software- & Systementwicklung,5.005116279069767
2776932,"Investor Business Pitch, Pitch Deck Outline & Sales Pitch",356,11,5.0,1781.78,4.35,874.3958862832687,1.0377268785809173,Software- & Systementwicklung,5.005
2678576,How To Accept Online Payments With PayPal And Stripe,1132,11,5.0,5665.66,4.4,2437.9607720730496,1.3239340291691277,Software- & Systementwicklung,5.005
727172,"Productivity Apps, Software & Tools: Trello, Pomodoro & More",778,11,5.0,3893.89,4.3,1761.8326433473171,1.2101361413090708,Software- & Systementwicklung,5.005
206554,Lean Secrets: 6 Simple Steps That Cut Business Costs,828,11,5.0,4144.14,4.45,2035.6316370484471,1.0358005469048286,Fertigungstechnik,5.005000000000001
197246,Web Analytics,155,11,5.0,775.78,3.6,378.9279899000818,1.0473019166638038,Big Data & KI,5.005032258064516
1690372,​Tableau Prep Masterclass- With real world business problems,161,13,5.0,805.8,4.05,413.9627833906455,0.9465517972411261,Software- & Systementwicklung,5.004968944099379
1401513,"Business Management: Recruitment, Selection and Training",1034,11,5.0,5175.17,3.7,3345.248704921815,0.5470210009754579,Software- & Systementwicklung,5.005
1912960,Proven Business Model for Digital Marketing Home Business,66,11,5.0,330.33,3.8,179.9931218050322,0.835236795091604,Software- & Systementwicklung,5.005
2858924,Beginner Tech Recruitment Bootcamp,26,11,5.0,130.13,4.3,60.242931701390866,1.1600874380586563,Software- & Systementwicklung,5.005
1667298,How to Write And Deliver a Great Business Presentation,74,11,5.0,370.37,4.7,254.24135435699887,0.4567653674466209,Software- & Systementwicklung,5.005
1308448,Sales Training Course: Selling Skills Refresher Course,35,11,5.0,175.18,4.85,118.55282024276453,0.4776535863193987,Big Data & KI,5.005142857142857
1402372,Mastering Tableau Server 10 Administration with Experts,49,11,5.0,245.24,3.2,140.97601449066582,0.7395867012273752,Software- & Systementwicklung,5.0048979591836735
2019956,Binary Options Trading: The RVS Strategy for Trading Profits,269,11,5.0,1346.34,3.8,673.4285016202307,0.9992322819137925,Software- & Systementwicklung,5.004981412639405
2012370,Start Business with low cost and good Strategy,3971,11,5.0,19874.86,3.05,11822.792510691312,0.6810630806577407,Software- & Systementwicklung,5.005001259128683
1928424,Top Product Pricing Strategies & Competitive Pricing Methods,65,11,5.0,325.32,3.9,155.64603406020896,1.0901271398547527,Software- & Systementwicklung,5.004923076923077
2695892,Static and Interactive Data Visualizations in Python,242,11,5.0,1211.21,4.6,714.6613860507651,0.6948026347039311,Big Data & KI,5.005
467644,Small Business Sales and Costs Forecasting - Profits,54,11,5.0,270.27,3.85,113.16700957365812,1.388240186059584,Software- & Systementwicklung,5.005
1699694,SAS Log Issue Handling and Good Programming Practices,91,11,5.0,455.46,4.5,265.9332283156212,0.7126855597730725,Software- & Systementwicklung,5.005054945054945
2013780,Investing 101 Training Course,58,11,5.0,290.29,4.25,181.52456778264937,0.5991774752362019,Big Data & KI,5.005000000000001
2021662,Profitable Restaurant Management: 4 Tasks to Spend Less,46,11,5.0,230.23,3.35,105.62892271431294,1.1796113610160237,Software- & Systementwicklung,5.005
1275202,How to Sell Without Discounting,23,11,5.0,115.12,4.05,52.72595016124051,1.1833651104997274,Software- & Systementwicklung,5.005217391304348
1160200,How To  Win Repeat Customers Time And Time Again,1424,11,5.0,7127.12,4.2,4214.535635004855,0.6910807304140375,Big Data & KI,5.005
2825471,Business Writing: Improve Your Emails Instantly,28,11,5.0,140.14,4.55,77.52561806460666,0.8076605320735796,Software- & Systementwicklung,5.005
2781338,Static and Interactive Data Visualizations in R,193,11,5.0,965.96,4.9,604.3349361947564,0.5983851704524066,Big Data & KI,5.004974093264249
1618338,Copy this Profitable Business NO Investment Required 2020,52,11,5.0,260.26,3.9,145.0987994859454,0.7936743854673269,Software- & Systementwicklung,5.005
694408,Create A Podcast For Free And Submit To iTunes,667,11,5.0,3338.34,4.35,1494.8913881836081,1.2331655840604607,Software- & Systementwicklung,5.005007496251874
1329356,Cost-Volume-Profit and Breakeven Analysis,41,11,5.0,205.2,4.25,86.88741836342297,1.3616767981494444,Software- & Systementwicklung,5.004878048780488
1551916,The 2020 Complete Course On Accounting Software Selection,1039,11,5.0,5200.2,4.75,3186.774525861824,0.6318066928797449,Software- & Systementwicklung,5.005004812319537
808658,Sales Training: Secrets of a Master Closer - Part 2,171,11,5.0,855.86,4.3,496.30134577342653,0.7244764844758664,Big Data & KI,5.005029239766082
511538,Persuasive Presentation System,862,11,5.0,4314.31,4.3,1864.2828268904855,1.3141928562395313,Software- & Systementwicklung,5.005000000000001
1853562,Fundamental Analysis of Commodities,96,11,5.0,480.48,3.7,251.05579816492306,0.9138374955370044,Software- & Systementwicklung,5.005
2407706,How to Start Your Profitable Mini Importation Business,64,11,5.0,320.32,3.7,159.77204046862698,1.0048564133027917,Software- & Systementwicklung,5.005
2291609,Learn POKA- YOKE : Error Proofing Technique of Quality,1343,11,5.0,6721.72,2.7,4658.986053867438,0.44274310381768156,Qualitätssicherung,5.0050037230081905
2516520,Difficult Clients: How to Deal With Bad Freelance Clients!,173,11,5.0,865.86,4.95,461.11702387118095,0.8777445966555537,Software- & Systementwicklung,5.004971098265896
152834,How To Make a Book Trailer,141,11,5.0,705.7,4.3,488.2902065005626,0.44524708995814555,Big Data & KI,5.0049645390070925
133724,Write Emails that Get Opened and Positive Results,450,11,5.0,2252.25,4.0,993.348505993032,1.2673311394861038,Software- & Systementwicklung,5.005
3346632,Solar Energy Powered Photovoltaic Water Pump System Bootcamp,636,11,5.0,3183.18,4.18,1728.1712101666405,0.8419355566587982,Energiewende,5.005
414172,Flawless Webinar Hosting: Gain Confidence And Effectiveness!,1486,11,5.0,7437.43,4.7,3164.1193701746415,1.3505529121644662,Big Data & KI,5.005
64092,Using Your Data to Grow Your Business,5050,11,5.0,25275.25,3.4,11853.109421494306,1.1323729581173125,Big Data & KI,5.005
174556,"Learn how to write academic essays, including thesis papers",119,11,5.0,595.6,4.25,383.3497136661438,0.553672739974193,Software- & Systementwicklung,5.005042016806723
1127968,Text Mining -  Learn it from Scratch Using Case Study in R!,538,11,5.0,2692.69,3.7,1381.7191363025718,0.9487969220760283,Software- & Systementwicklung,5.005
1418854,Financial Advisor Training: Closing Sales Skills Pro(Part 1),133,11,5.0,665.66,4.65,277.745178658838,1.3966572640947565,Qualitätssicherung,5.0049624060150375
1639902,"T-Shirt, WordPress, SEO, MailChimp, Steemit Complete Course!",1944,11,5.0,9729.72,3.25,4434.140543670307,1.1942741562148003,Software- & Systementwicklung,5.005
2552975,Setup Google Analytics for Shopify The Right Way,3716,11,5.0,18598.58,4.65,8127.941565621373,1.2882275727308528,Big Data & KI,5.005000000000001
2810313,Exec 901: Introduction to Management with Slimf it Method,22,11,5.0,110.11,5.0,75.74106169795476,0.4537689006671701,Software- & Systementwicklung,5.005
1294196,How To Maximize Your First Two Years As A New Supervisor,47,10,5.0,235.24,4.5,146.39470808811967,0.6068886852002977,Qualitätssicherung,5.005106382978724
627800,2020 - 5 Steps To Turn Your Idea Into A Profitable Business,2543,10,5.0,12727.72,4.5,8380.440613807563,0.5187411481718378,Software- & Systementwicklung,5.005001966181675
921694,Self-branding For Retail Managers,29,10,5.0,145.15,3.85,87.07365382173721,0.666979546961018,Big Data & KI,5.005172413793104
648020,Fundraising With a PLAN- Learn to Create a Development Plan,63,10,5.0,315.32,4.35,170.4550187787825,0.8498721965425032,Software- & Systementwicklung,5.005079365079365
2115450,Top Dollar Dog Trainer - The Dog Trainers Business Course,351,10,5.0,1756.76,3.75,898.9118469742934,0.9543184416950273,Big Data & KI,5.005014245014245
1956538,Create innovative ideas quickly using technology,1052,10,5.0,5265.26,3.4,3533.6635190561874,0.4900286831515605,Innovationsmanagement,5.005
1695470,Email Writing Fundamentals.,1013,10,5.0,5070.06,2.9,2558.3948386557977,0.9817347672042103,Software- & Systementwicklung,5.004995064165844
3089274,"Privacy and Data Protection, Certified GDPR Compliance",147,10,5.0,735.74,4.65,405.50575361146,0.8143762288141483,Big Data & KI,5.005034013605442
2642456,How to pitch to investors to secure funding,56,10,5.0,280.28,4.55,134.45724299651366,1.0845288342500623,Software- & Systementwicklung,5.005
2505228,PMI Agile Certified Practitioner Q&A,5601,10,7.7,43127.7,4.25,28650.367090881056,0.5053105554702243,Software- & Systementwicklung,7.699999999999999
3377654,Career gate and applicant tracking system.,3777,10,5.0,18903.88,4.4,10667.12957653742,0.7721618420741312,Software- & Systementwicklung,5.004998676198041
134876,The Art of Flipping Stuff for Fun and Profit,177,10,140.8,24921.6,4.25,10940.887840972104,1.2778407348873526,Software- & Systementwicklung,140.79999999999998
538592,Steps to Become an In-Demand Fitness Professional,411,10,5.0,2057.05,4.8,1239.5238657987113,0.6595485224276016,Software- & Systementwicklung,5.004987834549879
989040,Build A One Page Business Or Portfolio Website,1395,10,5.0,6981.98,3.95,2804.3347916632824,1.4897098665808401,Software- & Systementwicklung,5.0050035842293905
514608,Clinical Research for Medical Devices,56,10,63.36,3548.16,4.5,1870.7056008009001,0.8966960907589819,Gesundheit & Medizin,63.36
102638,Innovation Kickstart,1539,10,5.0,7702.7,3.8,4970.771178089975,0.5495985882335005,Innovationsmanagement,5.005003248862898
700014,Brainstorming Business Brilliance - Ideas Techniques & Tools,1295,10,5.0,6481.48,3.95,4370.710253133154,0.4829351809248246,Big Data & KI,5.0050038610038605
267754,Create a Super Fundraising Event,576,10,5.0,2882.88,3.8,1716.2151620715244,0.6797893782270723,Big Data & KI,5.005
1675312,Learn Technical Trading Strategies with ROC Indicator,42,10,5.0,210.21,4.15,139.84353449275454,0.503179970117898,Software- & Systementwicklung,5.005
2907260,Emergency & Business Continuity Management - Small Business,16,10,7.7,123.2,4.8,56.68303204787411,1.173489941327523,Software- & Systementwicklung,7.7
3018576,Make Money with CPA Marketing using BING ADS PPC 2020,7439,10,5.0,37232.2,3.65,18284.521807052883,1.0362687300708313,Software- & Systementwicklung,5.005000672133351
2804175,Income Alternatives For Healthcare Professionals,1808,10,5.0,9049.04,2.85,6281.109964252723,0.44067530285255624,Gesundheit & Medizin,5.005000000000001
3355858,Supply Chain Fundamentals : Logistic & Transportation,58,10,5.0,290.29,4.3,198.31683800955634,0.46376880003508203,Logistik & SCM,5.005000000000001
23778,Business Writing ,75,10,35.2,2640.0,3.9,1097.8133626213055,1.4047803478146195,Software- & Systementwicklung,35.2
1560248,Real Estate Affordability Reality Check: House Buying Guide,107,10,5.0,535.54,4.75,320.5088867422504,0.6709053076293485,Software- & Systementwicklung,5.005046728971962
1224036,How To Find Profitable Products To Sell On Amazon,57,10,5.0,285.28,3.9,184.09715747557283,0.5496165389617855,Software- & Systementwicklung,5.004912280701754
1411606,Financial Advisor Training: Fact Finding Mastery (Part 1),87,10,5.0,435.44,3.75,244.82358392823053,0.7785868216341781,Qualitätssicherung,5.005057471264368
612488,Strategic thinking for innovators (II) - The value chain,386,10,5.0,1931.93,3.9,1308.9176205745773,0.47597524063579966,Big Data & KI,5.005
2207036,How to Podcast Without Wasting Your Time,56,10,5.0,280.28,4.2,175.81127885980845,0.5942094376293949,Software- & Systementwicklung,5.005
525146,Health Literacy and Cultural Competency in Care Planning,41,10,5.0,205.2,3.95,141.90260712089346,0.44606222650427074,Gesundheit & Medizin,5.004878048780488
2648888,CLINICAL SAS Programming The Simplest Guide *SAS Clinical,557,10,5.0,2787.78,4.05,1204.9087524663403,1.313685575188714,Software- & Systementwicklung,5.0049910233393184
2216896,Certified Internal Auditor (CIA) - Part 1 practice exams,81,10,5.0,405.4,3.75,269.18451370950123,0.5060301739256066,Software- & Systementwicklung,5.004938271604938
2199090,Crowdfunding your Indiegogo Fundraising Campaign | Feb 2019,3625,10,5.0,18143.12,4.3,9765.30869918235,0.8579156644089628,Big Data & KI,5.004998620689655
2241216,"Write, Publish, Repeat: How to guide for business blogging",52,10,7.7,400.4,4.6,255.16303618594625,0.5691928030994836,Software- & Systementwicklung,7.699999999999999
3121652,AliExpress Dropshipping Checklist | Find Profitable Products,34,10,5.0,170.17,4.6,82.04933058254909,1.0739962019408982,Software- & Systementwicklung,5.005
524654,Advanced Public Speaking for Profit: Mastering Storytelling,75,10,35.2,2640.0,4.75,1572.644375271098,0.6787012000376166,Software- & Systementwicklung,35.2
651514,How to value a business opportunity,1266,10,5.0,6336.33,3.6,3239.6393427597327,0.9558751236186395,Software- & Systementwicklung,5.005
2982822,Conducting an Inquiry into Sexual Harassment Complaints.,24,10,5.0,120.12,3.85,71.05642015082199,0.6904876398928808,Big Data & KI,5.005
2822543,HIPAA & HITECH Part 1: Policies & Procedures,36,10,5.0,180.18,4.3,120.76793738266952,0.49195228390028184,Software- & Systementwicklung,5.005
1211350,Business Strategy: Unique Selling Proposition (USP),521,10,5.0,2607.6,3.45,1158.9771605526112,1.2499149152832933,Software- & Systementwicklung,5.004990403071017
1302502,Mastering Capital Allocation as a Business Leader,45,10,5.0,225.22,4.0,137.40394406990924,0.6391086989861888,Software- & Systementwicklung,5.004888888888889
1809214,Amazon Copywriting Mastery,24,10,35.2,844.8,4.7,541.4483185966876,0.560259716365048,Software- & Systementwicklung,35.199999999999996
1778756,Autopilot Bitcoin Systems,62,10,5.0,310.31,3.95,158.02227045927265,0.9637105523045674,Software- & Systementwicklung,5.005
2596672,HR Analytics - Workforce Management using R,51,10,5.0,255.26,3.25,128.97148670807545,0.9791971583438147,Big Data & KI,5.005098039215686
3082048,"Lean Manufacturing, Lean Operations: Learn through questions",16,10,5.0,80.08,4.35,46.240790166424276,0.7318043163143562,Fertigungstechnik,5.005
3014146,Introduction to Economic Capital Management and Modelling,74,10,5.0,370.37,4.7,160.38828210268946,1.3092085976883812,Software- & Systementwicklung,5.005
2799370,How to write Project Report for Bank Loan?,39,10,5.0,195.2,4.3,104.19794762986311,0.8733574359199346,Software- & Systementwicklung,5.005128205128205
